regions,Municipalitys,year,gender,numberOfPeople
OSTERGOTLAND,ODESHOG,2019,Man,62
OVRIGT,SAKNAS,2020,Kvinna,863
OVRIGT,SAKNAS,2020,Man,3032
BLEKINGE,KARLSHAMN,2020,Kvinna,117
BLEKINGE,KARLSHAMN,2020,Man,163
BLEKINGE,KARLSKRONA,2020,Kvinna,186
BLEKINGE,KARLSKRONA,2020,Man,300
BLEKINGE,OLOFSTROM,2020,Kvinna,61
BLEKINGE,OLOFSTROM,2020,Man,82
BLEKINGE,RONNEBY,2020,Kvinna,123
BLEKINGE,RONNEBY,2020,Man,207
BLEKINGE,SOLVESBORG,2020,Kvinna,59
BLEKINGE,SOLVESBORG,2020,Man,104
DALARNA,AVESTA,2020,Kvinna,105
DALARNA,AVESTA,2020,Man,180
DALARNA,BORLANGE,2020,Kvinna,177
DALARNA,BORLANGE,2020,Man,278
DALARNA,FALUN,2020,Kvinna,180
DALARNA,FALUN,2020,Man,243
DALARNA,GAGNEF,2020,Kvinna,36
DALARNA,GAGNEF,2020,Man,53
DALARNA,HEDEMORA,2020,Kvinna,62
DALARNA,HEDEMORA,2020,Man,113
DALARNA,LEKSAND,2020,Kvinna,47
DALARNA,LEKSAND,2020,Man,83
DALARNA,LUDVIKA,2020,Kvinna,139
DALARNA,LUDVIKA,2020,Man,223
DALARNA,MALUNG-SALEN,2020,Kvinna,32
DALARNA,MALUNG-SALEN,2020,Man,67
DALARNA,MORA,2020,Kvinna,59
DALARNA,MORA,2020,Man,126
DALARNA,ORSA,2020,Kvinna,29
DALARNA,ORSA,2020,Man,50
DALARNA,RATTVIK,2020,Kvinna,43
DALARNA,RATTVIK,2020,Man,74
DALARNA,SMEDJEBACKEN,2020,Kvinna,40
DALARNA,SMEDJEBACKEN,2020,Man,77
DALARNA,SATER,2020,Kvinna,37
DALARNA,SATER,2020,Man,72
DALARNA,VANSBRO,2020,Kvinna,23
DALARNA,VANSBRO,2020,Man,49
DALARNA,ALVDALEN,2020,Kvinna,33
DALARNA,ALVDALEN,2020,Man,57
GOTLAND,GOTLAND,2020,Kvinna,278
GOTLAND,GOTLAND,2020,Man,449
GAVLEBORG,BOLLNAS,2020,Kvinna,95
GAVLEBORG,BOLLNAS,2020,Man,179
GAVLEBORG,GAVLE,2020,Kvinna,379
GAVLEBORG,GAVLE,2020,Man,564
GAVLEBORG,HOFORS,2020,Kvinna,62
GAVLEBORG,HOFORS,2020,Man,75
GAVLEBORG,HUDIKSVALL,2020,Kvinna,153
GAVLEBORG,HUDIKSVALL,2020,Man,251
GAVLEBORG,LJUSDAL,2020,Kvinna,95
GAVLEBORG,LJUSDAL,2020,Man,158
GAVLEBORG,NORDANSTIG,2020,Kvinna,58
GAVLEBORG,NORDANSTIG,2020,Man,109
GAVLEBORG,OCKELBO,2020,Kvinna,33
GAVLEBORG,OCKELBO,2020,Man,59
GAVLEBORG,OVANAKER,2020,Kvinna,56
GAVLEBORG,OVANAKER,2020,Man,66
GAVLEBORG,SANDVIKEN,2020,Kvinna,190
GAVLEBORG,SANDVIKEN,2020,Man,257
GAVLEBORG,SODERHAMN,2020,Kvinna,141
GAVLEBORG,SODERHAMN,2020,Man,239
HALLAND,FALKENBERG,2020,Kvinna,141
HALLAND,FALKENBERG,2020,Man,194
HALLAND,HALMSTAD,2020,Kvinna,269
HALLAND,HALMSTAD,2020,Man,414
HALLAND,HYLTE,2020,Kvinna,43
HALLAND,HYLTE,2020,Man,70
HALLAND,KUNGSBACKA,2020,Kvinna,123
HALLAND,KUNGSBACKA,2020,Man,228
HALLAND,LAHOLM,2020,Kvinna,123
HALLAND,LAHOLM,2020,Man,173
HALLAND,VARBERG,2020,Kvinna,118
HALLAND,VARBERG,2020,Man,218
JAMTLAND,BERG,2020,Kvinna,33
JAMTLAND,BERG,2020,Man,65
JAMTLAND,BRACKE,2020,Kvinna,34
JAMTLAND,BRACKE,2020,Man,68
JAMTLAND,HARJEDALEN,2020,Kvinna,42
JAMTLAND,HARJEDALEN,2020,Man,91
JAMTLAND,KROKOM,2020,Kvinna,48
JAMTLAND,KROKOM,2020,Man,80
JAMTLAND,RAGUNDA,2020,Kvinna,32
JAMTLAND,RAGUNDA,2020,Man,64
JAMTLAND,STROMSUND,2020,Kvinna,33
JAMTLAND,STROMSUND,2020,Man,102
JAMTLAND,ARE,2020,Kvinna,30
JAMTLAND,ARE,2020,Man,77
JAMTLAND,OSTERSUND,2020,Kvinna,162
JAMTLAND,OSTERSUND,2020,Man,303
JONKOPING,ANEBY,2020,Kvinna,27
JONKOPING,ANEBY,2020,Man,49
JONKOPING,EKSJO,2020,Kvinna,81
JONKOPING,EKSJO,2020,Man,86
JONKOPING,GISLAVED,2020,Kvinna,90
JONKOPING,GISLAVED,2020,Man,138
JONKOPING,GNOSJO,2020,Kvinna,26
JONKOPING,GNOSJO,2020,Man,52
JONKOPING,HABO,2020,Kvinna,12
JONKOPING,HABO,2020,Man,24
JONKOPING,JONKOPING,2020,Kvinna,296
JONKOPING,JONKOPING,2020,Man,531
JONKOPING,MULLSJO,2020,Kvinna,26
JONKOPING,MULLSJO,2020,Man,46
JONKOPING,NASSJO,2020,Kvinna,115
JONKOPING,NASSJO,2020,Man,179
JONKOPING,SAVSJO,2020,Kvinna,38
JONKOPING,SAVSJO,2020,Man,59
JONKOPING,TRANAS,2020,Kvinna,73
JONKOPING,TRANAS,2020,Man,122
JONKOPING,VAGGERYD,2020,Kvinna,33
JONKOPING,VAGGERYD,2020,Man,66
JONKOPING,VETLANDA,2020,Kvinna,74
JONKOPING,VETLANDA,2020,Man,132
JONKOPING,VARNAMO,2020,Kvinna,75
JONKOPING,VARNAMO,2020,Man,145
KALMAR,BORGHOLM,2020,Kvinna,44
KALMAR,BORGHOLM,2020,Man,94
KALMAR,EMMABODA,2020,Kvinna,45
KALMAR,EMMABODA,2020,Man,72
KALMAR,HULTSFRED,2020,Kvinna,88
KALMAR,HULTSFRED,2020,Man,142
KALMAR,HOGSBY,2020,Kvinna,46
KALMAR,HOGSBY,2020,Man,75
KALMAR,KALMAR,2020,Kvinna,197
KALMAR,KALMAR,2020,Man,323
KALMAR,MONSTERAS,2020,Kvinna,68
KALMAR,MONSTERAS,2020,Man,92
KALMAR,MORBYLANGA,2020,Kvinna,29
KALMAR,MORBYLANGA,2020,Man,45
KALMAR,NYBRO,2020,Kvinna,84
KALMAR,NYBRO,2020,Man,149
KALMAR,OSKARSHAMN,2020,Kvinna,85
KALMAR,OSKARSHAMN,2020,Man,109
KALMAR,TORSAS,2020,Kvinna,57
KALMAR,TORSAS,2020,Man,75
KALMAR,VIMMERBY,2020,Kvinna,55
KALMAR,VIMMERBY,2020,Man,75
KALMAR,VASTERVIK,2020,Kvinna,148
KALMAR,VASTERVIK,2020,Man,253
KRONOBERG,ALVESTA,2020,Kvinna,59
KRONOBERG,ALVESTA,2020,Man,91
KRONOBERG,LESSEBO,2020,Kvinna,43
KRONOBERG,LESSEBO,2020,Man,56
KRONOBERG,LJUNGBY,2020,Kvinna,74
KRONOBERG,LJUNGBY,2020,Man,121
KRONOBERG,MARKARYD,2020,Kvinna,45
KRONOBERG,MARKARYD,2020,Man,78
KRONOBERG,TINGSRYD,2020,Kvinna,41
KRONOBERG,TINGSRYD,2020,Man,82
KRONOBERG,UPPVIDINGE,2020,Kvinna,32
KRONOBERG,UPPVIDINGE,2020,Man,54
KRONOBERG,VAXJO,2020,Kvinna,175
KRONOBERG,VAXJO,2020,Man,306
KRONOBERG,ALMHULT,2020,Kvinna,37
KRONOBERG,ALMHULT,2020,Man,70
NORRBOTTEN,ARJEPLOG,2020,Kvinna,4
NORRBOTTEN,ARJEPLOG,2020,Man,25
NORRBOTTEN,ARVIDSJAUR,2020,Kvinna,19
NORRBOTTEN,ARVIDSJAUR,2020,Man,27
NORRBOTTEN,BODEN,2020,Kvinna,132
NORRBOTTEN,BODEN,2020,Man,198
NORRBOTTEN,GALLIVARE,2020,Kvinna,63
NORRBOTTEN,GALLIVARE,2020,Man,110
NORRBOTTEN,HAPARANDA,2020,Kvinna,47
NORRBOTTEN,HAPARANDA,2020,Man,115
NORRBOTTEN,JOKKMOKK,2020,Kvinna,21
NORRBOTTEN,JOKKMOKK,2020,Man,55
NORRBOTTEN,KALIX,2020,Kvinna,76
NORRBOTTEN,KALIX,2020,Man,114
NORRBOTTEN,KIRUNA,2020,Kvinna,51
NORRBOTTEN,KIRUNA,2020,Man,97
NORRBOTTEN,LULEA,2020,Kvinna,209
NORRBOTTEN,LULEA,2020,Man,348
NORRBOTTEN,PAJALA,2020,Kvinna,16
NORRBOTTEN,PAJALA,2020,Man,43
NORRBOTTEN,PITEA,2020,Kvinna,111
NORRBOTTEN,PITEA,2020,Man,156
NORRBOTTEN,ALVSBYN,2020,Kvinna,28
NORRBOTTEN,ALVSBYN,2020,Man,50
NORRBOTTEN,OVERKALIX,2020,Kvinna,13
NORRBOTTEN,OVERKALIX,2020,Man,52
NORRBOTTEN,OVERTORNEA,2020,Kvinna,14
NORRBOTTEN,OVERTORNEA,2020,Man,36
SKANE,BJUV,2020,Kvinna,87
SKANE,BJUV,2020,Man,131
SKANE,BROMOLLA,2020,Kvinna,40
SKANE,BROMOLLA,2020,Man,73
SKANE,BURLOV,2020,Kvinna,57
SKANE,BURLOV,2020,Man,102
SKANE,BASTAD,2020,Kvinna,46
SKANE,BASTAD,2020,Man,77
SKANE,ESLOV,2020,Kvinna,151
SKANE,ESLOV,2020,Man,230
SKANE,HELSINGBORG,2020,Kvinna,465
SKANE,HELSINGBORG,2020,Man,846
SKANE,HASSLEHOLM,2020,Kvinna,212
SKANE,HASSLEHOLM,2020,Man,349
SKANE,HOGANAS,2020,Kvinna,56
SKANE,HOGANAS,2020,Man,88
SKANE,HORBY,2020,Kvinna,98
SKANE,HORBY,2020,Man,167
SKANE,HOOR,2020,Kvinna,79
SKANE,HOOR,2020,Man,124
SKANE,KLIPPAN,2020,Kvinna,118
SKANE,KLIPPAN,2020,Man,189
SKANE,KRISTIANSTAD,2020,Kvinna,293
SKANE,KRISTIANSTAD,2020,Man,475
SKANE,KAVLINGE,2020,Kvinna,68
SKANE,KAVLINGE,2020,Man,109
SKANE,LANDSKRONA,2020,Kvinna,229
SKANE,LANDSKRONA,2020,Man,351
SKANE,LOMMA,2020,Kvinna,12
SKANE,LOMMA,2020,Man,24
SKANE,LUND,2020,Kvinna,170
SKANE,LUND,2020,Man,299
SKANE,MALMO,2020,Kvinna,1090
SKANE,MALMO,2020,Man,1971
SKANE,OSBY,2020,Kvinna,63
SKANE,OSBY,2020,Man,77
SKANE,PERSTORP,2020,Kvinna,61
SKANE,PERSTORP,2020,Man,78
SKANE,SIMRISHAMN,2020,Kvinna,102
SKANE,SIMRISHAMN,2020,Man,127
SKANE,SJOBO,2020,Kvinna,117
SKANE,SJOBO,2020,Man,186
SKANE,SKURUP,2020,Kvinna,86
SKANE,SKURUP,2020,Man,138
SKANE,STAFFANSTORP,2020,Kvinna,53
SKANE,STAFFANSTORP,2020,Man,72
SKANE,SVALOV,2020,Kvinna,84
SKANE,SVALOV,2020,Man,129
SKANE,SVEDALA,2020,Kvinna,50
SKANE,SVEDALA,2020,Man,73
SKANE,TOMELILLA,2020,Kvinna,89
SKANE,TOMELILLA,2020,Man,119
SKANE,TRELLEBORG,2020,Kvinna,218
SKANE,TRELLEBORG,2020,Man,297
SKANE,VELLINGE,2020,Kvinna,41
SKANE,VELLINGE,2020,Man,84
SKANE,YSTAD,2020,Kvinna,87
SKANE,YSTAD,2020,Man,151
SKANE,ASTORP,2020,Kvinna,92
SKANE,ASTORP,2020,Man,144
SKANE,ANGELHOLM,2020,Kvinna,97
SKANE,ANGELHOLM,2020,Man,162
SKANE,ORKELLJUNGA,2020,Kvinna,67
SKANE,ORKELLJUNGA,2020,Man,83
SKANE,OSTRA GOINGE,2020,Kvinna,86
SKANE,OSTRA GOINGE,2020,Man,148
STOCKHOLM,BOTKYRKA,2020,Kvinna,297
STOCKHOLM,BOTKYRKA,2020,Man,604
STOCKHOLM,DANDERYD,2020,Kvinna,18
STOCKHOLM,DANDERYD,2020,Man,59
STOCKHOLM,EKERO,2020,Kvinna,50
STOCKHOLM,EKERO,2020,Man,107
STOCKHOLM,HANINGE,2020,Kvinna,284
STOCKHOLM,HANINGE,2020,Man,556
STOCKHOLM,HUDDINGE,2020,Kvinna,246
STOCKHOLM,HUDDINGE,2020,Man,567
STOCKHOLM,JARFALLA,2020,Kvinna,144
STOCKHOLM,JARFALLA,2020,Man,299
STOCKHOLM,LIDINGO,2020,Kvinna,55
STOCKHOLM,LIDINGO,2020,Man,144
STOCKHOLM,NACKA,2020,Kvinna,136
STOCKHOLM,NACKA,2020,Man,290
STOCKHOLM,NORRTALJE,2020,Kvinna,240
STOCKHOLM,NORRTALJE,2020,Man,493
STOCKHOLM,NYKVARN,2020,Kvinna,19
STOCKHOLM,NYKVARN,2020,Man,46
STOCKHOLM,NYNASHAMN,2020,Kvinna,112
STOCKHOLM,NYNASHAMN,2020,Man,210
STOCKHOLM,SALEM,2020,Kvinna,37
STOCKHOLM,SALEM,2020,Man,61
STOCKHOLM,SIGTUNA,2020,Kvinna,164
STOCKHOLM,SIGTUNA,2020,Man,279
STOCKHOLM,SOLLENTUNA,2020,Kvinna,123
STOCKHOLM,SOLLENTUNA,2020,Man,239
STOCKHOLM,SOLNA,2020,Kvinna,141
STOCKHOLM,SOLNA,2020,Man,289
STOCKHOLM,STOCKHOLM,2020,Kvinna,2064
STOCKHOLM,STOCKHOLM,2020,Man,4947
STOCKHOLM,SUNDBYBERG,2020,Kvinna,103
STOCKHOLM,SUNDBYBERG,2020,Man,273
STOCKHOLM,SODERTALJE,2020,Kvinna,369
STOCKHOLM,SODERTALJE,2020,Man,697
STOCKHOLM,TYRESO,2020,Kvinna,128
STOCKHOLM,TYRESO,2020,Man,221
STOCKHOLM,TABY,2020,Kvinna,57
STOCKHOLM,TABY,2020,Man,124
STOCKHOLM,UPPLANDS VASBY,2020,Kvinna,105
STOCKHOLM,UPPLANDS VASBY,2020,Man,198
STOCKHOLM,UPPLANDS-BRO,2020,Kvinna,73
STOCKHOLM,UPPLANDS-BRO,2020,Man,145
STOCKHOLM,VALLENTUNA,2020,Kvinna,52
STOCKHOLM,VALLENTUNA,2020,Man,121
STOCKHOLM,VAXHOLM,2020,Kvinna,21
STOCKHOLM,VAXHOLM,2020,Man,39
STOCKHOLM,VARMDO,2020,Kvinna,90
STOCKHOLM,VARMDO,2020,Man,219
STOCKHOLM,OSTERAKER,2020,Kvinna,80
STOCKHOLM,OSTERAKER,2020,Man,152
SODERMANLAND,ESKILSTUNA,2020,Kvinna,426
SODERMANLAND,ESKILSTUNA,2020,Man,684
SODERMANLAND,FLEN,2020,Kvinna,90
SODERMANLAND,FLEN,2020,Man,145
SODERMANLAND,GNESTA,2020,Kvinna,42
SODERMANLAND,GNESTA,2020,Man,69
SODERMANLAND,KATRINEHOLM,2020,Kvinna,138
SODERMANLAND,KATRINEHOLM,2020,Man,184
SODERMANLAND,NYKOPING,2020,Kvinna,171
SODERMANLAND,NYKOPING,2020,Man,315
SODERMANLAND,OXELOSUND,2020,Kvinna,47
SODERMANLAND,OXELOSUND,2020,Man,83
SODERMANLAND,STRANGNAS,2020,Kvinna,137
SODERMANLAND,STRANGNAS,2020,Man,233
SODERMANLAND,TROSA,2020,Kvinna,31
SODERMANLAND,TROSA,2020,Man,57
SODERMANLAND,VINGAKER,2020,Kvinna,72
SODERMANLAND,VINGAKER,2020,Man,84
UPPSALA,ENKOPING,2020,Kvinna,143
UPPSALA,ENKOPING,2020,Man,257
UPPSALA,HEBY,2020,Kvinna,83
UPPSALA,HEBY,2020,Man,112
UPPSALA,HABO,2020,Kvinna,66
UPPSALA,HABO,2020,Man,113
UPPSALA,KNIVSTA,2020,Kvinna,32
UPPSALA,KNIVSTA,2020,Man,55
UPPSALA,TIERP,2020,Kvinna,115
UPPSALA,TIERP,2020,Man,182
UPPSALA,UPPSALA,2020,Kvinna,359
UPPSALA,UPPSALA,2020,Man,771
UPPSALA,ALVKARLEBY,2020,Kvinna,45
UPPSALA,ALVKARLEBY,2020,Man,69
UPPSALA,OSTHAMMAR,2020,Kvinna,79
UPPSALA,OSTHAMMAR,2020,Man,121
VARMLAND,ARVIKA,2020,Kvinna,133
VARMLAND,ARVIKA,2020,Man,210
VARMLAND,EDA,2020,Kvinna,68
VARMLAND,EDA,2020,Man,95
VARMLAND,FILIPSTAD,2020,Kvinna,65
VARMLAND,FILIPSTAD,2020,Man,136
VARMLAND,FORSHAGA,2020,Kvinna,75
VARMLAND,FORSHAGA,2020,Man,90
VARMLAND,GRUMS,2020,Kvinna,80
VARMLAND,GRUMS,2020,Man,104
VARMLAND,HAGFORS,2020,Kvinna,85
VARMLAND,HAGFORS,2020,Man,117
VARMLAND,HAMMARO,2020,Kvinna,39
VARMLAND,HAMMARO,2020,Man,57
VARMLAND,KARLSTAD,2020,Kvinna,284
VARMLAND,KARLSTAD,2020,Man,472
VARMLAND,KIL,2020,Kvinna,48
VARMLAND,KIL,2020,Man,69
VARMLAND,KRISTINEHAMN,2020,Kvinna,134
VARMLAND,KRISTINEHAMN,2020,Man,229
VARMLAND,MUNKFORS,2020,Kvinna,27
VARMLAND,MUNKFORS,2020,Man,39
VARMLAND,STORFORS,2020,Kvinna,46
VARMLAND,STORFORS,2020,Man,47
VARMLAND,SUNNE,2020,Kvinna,66
VARMLAND,SUNNE,2020,Man,87
VARMLAND,SAFFLE,2020,Kvinna,81
VARMLAND,SAFFLE,2020,Man,122
VARMLAND,TORSBY,2020,Kvinna,57
VARMLAND,TORSBY,2020,Man,104
VARMLAND,ARJANG,2020,Kvinna,19
VARMLAND,ARJANG,2020,Man,66
VASTERBOTTEN,BJURHOLM,2020,Kvinna,11
VASTERBOTTEN,BJURHOLM,2020,Man,17
VASTERBOTTEN,DOROTEA,2020,Kvinna,8
VASTERBOTTEN,DOROTEA,2020,Man,16
VASTERBOTTEN,LYCKSELE,2020,Kvinna,41
VASTERBOTTEN,LYCKSELE,2020,Man,63
VASTERBOTTEN,MALA,2020,Kvinna,6
VASTERBOTTEN,MALA,2020,Man,16
VASTERBOTTEN,NORDMALING,2020,Kvinna,25
VASTERBOTTEN,NORDMALING,2020,Man,57
VASTERBOTTEN,NORSJO,2020,Kvinna,14
VASTERBOTTEN,NORSJO,2020,Man,23
VASTERBOTTEN,ROBERTSFORS,2020,Kvinna,30
VASTERBOTTEN,ROBERTSFORS,2020,Man,46
VASTERBOTTEN,SKELLEFTEA,2020,Kvinna,136
VASTERBOTTEN,SKELLEFTEA,2020,Man,254
VASTERBOTTEN,SORSELE,2020,Kvinna,6
VASTERBOTTEN,SORSELE,2020,Man,18
VASTERBOTTEN,STORUMAN,2020,Kvinna,8
VASTERBOTTEN,STORUMAN,2020,Man,27
VASTERBOTTEN,UMEA,2020,Kvinna,194
VASTERBOTTEN,UMEA,2020,Man,350
VASTERBOTTEN,VILHELMINA,2020,Kvinna,18
VASTERBOTTEN,VILHELMINA,2020,Man,36
VASTERBOTTEN,VINDELN,2020,Kvinna,17
VASTERBOTTEN,VINDELN,2020,Man,33
VASTERBOTTEN,VANNAS,2020,Kvinna,27
VASTERBOTTEN,VANNAS,2020,Man,45
VASTERBOTTEN,ASELE,2020,Kvinna,15
VASTERBOTTEN,ASELE,2020,Man,28
VASTERNORRLAND,HARNOSAND,2020,Kvinna,98
VASTERNORRLAND,HARNOSAND,2020,Man,172
VASTERNORRLAND,KRAMFORS,2020,Kvinna,142
VASTERNORRLAND,KRAMFORS,2020,Man,245
VASTERNORRLAND,SOLLEFTEA,2020,Kvinna,96
VASTERNORRLAND,SOLLEFTEA,2020,Man,198
VASTERNORRLAND,SUNDSVALL,2020,Kvinna,403
VASTERNORRLAND,SUNDSVALL,2020,Man,626
VASTERNORRLAND,TIMRA,2020,Kvinna,76
VASTERNORRLAND,TIMRA,2020,Man,140
VASTERNORRLAND,ANGE,2020,Kvinna,57
VASTERNORRLAND,ANGE,2020,Man,95
VASTERNORRLAND,ORNSKOLDSVIK,2020,Kvinna,167
VASTERNORRLAND,ORNSKOLDSVIK,2020,Man,263
VASTMANLAND,ARBOGA,2020,Kvinna,47
VASTMANLAND,ARBOGA,2020,Man,92
VASTMANLAND,FAGERSTA,2020,Kvinna,66
VASTMANLAND,FAGERSTA,2020,Man,97
VASTMANLAND,HALLSTAHAMMAR,2020,Kvinna,61
VASTMANLAND,HALLSTAHAMMAR,2020,Man,103
VASTMANLAND,KUNGSOR,2020,Kvinna,36
VASTMANLAND,KUNGSOR,2020,Man,49
VASTMANLAND,KOPING,2020,Kvinna,95
VASTMANLAND,KOPING,2020,Man,172
VASTMANLAND,NORBERG,2020,Kvinna,40
VASTMANLAND,NORBERG,2020,Man,57
VASTMANLAND,SALA,2020,Kvinna,113
VASTMANLAND,SALA,2020,Man,140
VASTMANLAND,SKINNSKATTEBERG,2020,Kvinna,38
VASTMANLAND,SKINNSKATTEBERG,2020,Man,66
VASTMANLAND,SURAHAMMAR,2020,Kvinna,55
VASTMANLAND,SURAHAMMAR,2020,Man,98
VASTMANLAND,VASTERAS,2020,Kvinna,445
VASTMANLAND,VASTERAS,2020,Man,681
VASTRA GOTALAND,ALE,2020,Kvinna,94
VASTRA GOTALAND,ALE,2020,Man,120
VASTRA GOTALAND,ALINGSAS,2020,Kvinna,112
VASTRA GOTALAND,ALINGSAS,2020,Man,169
VASTRA GOTALAND,BENGTSFORS,2020,Kvinna,52
VASTRA GOTALAND,BENGTSFORS,2020,Man,89
VASTRA GOTALAND,BOLLEBYGD,2020,Kvinna,16
VASTRA GOTALAND,BOLLEBYGD,2020,Man,38
VASTRA GOTALAND,BORAS,2020,Kvinna,274
VASTRA GOTALAND,BORAS,2020,Man,543
VASTRA GOTALAND,DALS-ED,2020,Kvinna,21
VASTRA GOTALAND,DALS-ED,2020,Man,33
VASTRA GOTALAND,ESSUNGA,2020,Kvinna,46
VASTRA GOTALAND,ESSUNGA,2020,Man,64
VASTRA GOTALAND,FALKOPING,2020,Kvinna,108
VASTRA GOTALAND,FALKOPING,2020,Man,194
VASTRA GOTALAND,FARGELANDA,2020,Kvinna,52
VASTRA GOTALAND,FARGELANDA,2020,Man,60
VASTRA GOTALAND,GRASTORP,2020,Kvinna,31
VASTRA GOTALAND,GRASTORP,2020,Man,28
VASTRA GOTALAND,GULLSPANG,2020,Kvinna,34
VASTRA GOTALAND,GULLSPANG,2020,Man,54
VASTRA GOTALAND,GOTEBORG,2020,Kvinna,1522
VASTRA GOTALAND,GOTEBORG,2020,Man,3173
VASTRA GOTALAND,GOTENE,2020,Kvinna,36
VASTRA GOTALAND,GOTENE,2020,Man,64
VASTRA GOTALAND,HERRLJUNGA,2020,Kvinna,38
VASTRA GOTALAND,HERRLJUNGA,2020,Man,62
VASTRA GOTALAND,HJO,2020,Kvinna,29
VASTRA GOTALAND,HJO,2020,Man,53
VASTRA GOTALAND,HARRYDA,2020,Kvinna,65
VASTRA GOTALAND,HARRYDA,2020,Man,121
VASTRA GOTALAND,KARLSBORG,2020,Kvinna,29
VASTRA GOTALAND,KARLSBORG,2020,Man,39
VASTRA GOTALAND,KUNGALV,2020,Kvinna,84
VASTRA GOTALAND,KUNGALV,2020,Man,147
VASTRA GOTALAND,LERUM,2020,Kvinna,104
VASTRA GOTALAND,LERUM,2020,Man,129
VASTRA GOTALAND,LIDKOPING,2020,Kvinna,103
VASTRA GOTALAND,LIDKOPING,2020,Man,141
VASTRA GOTALAND,LILLA EDET,2020,Kvinna,84
VASTRA GOTALAND,LILLA EDET,2020,Man,103
VASTRA GOTALAND,LYSEKIL,2020,Kvinna,72
VASTRA GOTALAND,LYSEKIL,2020,Man,99
VASTRA GOTALAND,MARIESTAD,2020,Kvinna,93
VASTRA GOTALAND,MARIESTAD,2020,Man,122
VASTRA GOTALAND,MARK,2020,Kvinna,117
VASTRA GOTALAND,MARK,2020,Man,192
VASTRA GOTALAND,MELLERUD,2020,Kvinna,47
VASTRA GOTALAND,MELLERUD,2020,Man,78
VASTRA GOTALAND,MUNKEDAL,2020,Kvinna,51
VASTRA GOTALAND,MUNKEDAL,2020,Man,99
VASTRA GOTALAND,MOLNDAL,2020,Kvinna,110
VASTRA GOTALAND,MOLNDAL,2020,Man,236
VASTRA GOTALAND,ORUST,2020,Kvinna,61
VASTRA GOTALAND,ORUST,2020,Man,116
VASTRA GOTALAND,PARTILLE,2020,Kvinna,70
VASTRA GOTALAND,PARTILLE,2020,Man,134
VASTRA GOTALAND,SKARA,2020,Kvinna,78
VASTRA GOTALAND,SKARA,2020,Man,110
VASTRA GOTALAND,SKOVDE,2020,Kvinna,98
VASTRA GOTALAND,SKOVDE,2020,Man,186
VASTRA GOTALAND,SOTENAS,2020,Kvinna,25
VASTRA GOTALAND,SOTENAS,2020,Man,59
VASTRA GOTALAND,STENUNGSUND,2020,Kvinna,57
VASTRA GOTALAND,STENUNGSUND,2020,Man,98
VASTRA GOTALAND,STROMSTAD,2020,Kvinna,30
VASTRA GOTALAND,STROMSTAD,2020,Man,74
VASTRA GOTALAND,SVENLJUNGA,2020,Kvinna,53
VASTRA GOTALAND,SVENLJUNGA,2020,Man,112
VASTRA GOTALAND,TANUM,2020,Kvinna,44
VASTRA GOTALAND,TANUM,2020,Man,80
VASTRA GOTALAND,TIBRO,2020,Kvinna,35
VASTRA GOTALAND,TIBRO,2020,Man,56
VASTRA GOTALAND,TIDAHOLM,2020,Kvinna,56
VASTRA GOTALAND,TIDAHOLM,2020,Man,73
VASTRA GOTALAND,TJORN,2020,Kvinna,34
VASTRA GOTALAND,TJORN,2020,Man,63
VASTRA GOTALAND,TRANEMO,2020,Kvinna,43
VASTRA GOTALAND,TRANEMO,2020,Man,62
VASTRA GOTALAND,TROLLHATTAN,2020,Kvinna,154
VASTRA GOTALAND,TROLLHATTAN,2020,Man,251
VASTRA GOTALAND,TOREBODA,2020,Kvinna,64
VASTRA GOTALAND,TOREBODA,2020,Man,94
VASTRA GOTALAND,UDDEVALLA,2020,Kvinna,158
VASTRA GOTALAND,UDDEVALLA,2020,Man,266
VASTRA GOTALAND,ULRICEHAMN,2020,Kvinna,84
VASTRA GOTALAND,ULRICEHAMN,2020,Man,146
VASTRA GOTALAND,VARA,2020,Kvinna,135
VASTRA GOTALAND,VARA,2020,Man,182
VASTRA GOTALAND,VARGARDA,2020,Kvinna,35
VASTRA GOTALAND,VARGARDA,2020,Man,46
VASTRA GOTALAND,VANERSBORG,2020,Kvinna,131
VASTRA GOTALAND,VANERSBORG,2020,Man,208
VASTRA GOTALAND,AMAL,2020,Kvinna,54
VASTRA GOTALAND,AMAL,2020,Man,85
VASTRA GOTALAND,OCKERO,2020,Kvinna,24
VASTRA GOTALAND,OCKERO,2020,Man,38
OREBRO,ASKERSUND,2020,Kvinna,47
OREBRO,ASKERSUND,2020,Man,82
OREBRO,DEGERFORS,2020,Kvinna,47
OREBRO,DEGERFORS,2020,Man,85
OREBRO,HALLSBERG,2020,Kvinna,76
OREBRO,HALLSBERG,2020,Man,118
OREBRO,HALLEFORS,2020,Kvinna,35
OREBRO,HALLEFORS,2020,Man,54
OREBRO,KARLSKOGA,2020,Kvinna,87
OREBRO,KARLSKOGA,2020,Man,142
OREBRO,KUMLA,2020,Kvinna,60
OREBRO,KUMLA,2020,Man,100
OREBRO,LAXA,2020,Kvinna,27
OREBRO,LAXA,2020,Man,36
OREBRO,LEKEBERG,2020,Kvinna,36
OREBRO,LEKEBERG,2020,Man,46
OREBRO,LINDESBERG,2020,Kvinna,114
OREBRO,LINDESBERG,2020,Man,201
OREBRO,LJUSNARSBERG,2020,Kvinna,65
